Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR LORRY (COMMERCIAL),ISUZU,SKG-NKR85A ELF,JAPAN,DIESEL,2990.0,GAMPAHA,RECONDITIONED,1,SKG-NKR85A,ELF
MOTOR CYCLE,HONDA,8BJ-JK05,JAPAN,PETROL,124.0,KANDY,RECONDITIONED,1,8BJ-JK05,Unknown
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,125.0,GAMPAHA,RECONDITIONED,1,,PCX 125
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,GAMPAHA,RECONDITIONED,5,,PCX 160
LAND VEHICLE (SMALL),KUBOTA,K8,JAPAN,DIESEL,465.0,GALLE,RECONDITIONED,1,,K8
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,124.0,BATTICALOA,RECONDITIONED,1,,PCX
MOTOR CYCLE,SUZUKI,GS125,JAPAN,PETROL,124.0,KURUNEGALA,RECONDITIONED,1,,GS125
CAR,HONDA,DBA-JH1 N WGN,JAPAN,PETROL,650.0,RATNAPURA,RECONDITIONED,1,DBA-JH1,N WGN
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,GALLE,BRAND NEW-L/MANUFACT,10,,LEADER R80
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW-L/MANUFACT,25,,LEADER R80
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,POLONNARUWA,BRAND NEW-L/MANUFACT,1,,LEADER R80
MOTOR CYCLE,SUZUKI,BURGMAN,INDIA,PETROL,124.0,KALUTARA,BOUGHT FROM AUCTION,1,,BURGMAN
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRAILER BOWSER,SRI LANKA,NOT STATED,0.0,HAMBANTOTA,LOCALLY BUILT,1,,TRAILER BOWSER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,COLOMBO,LOCALLY BUILT,1,,LOW BED TRAILER
DUAL PURPOSE (COMMERCIAL),TOYOTA,ABF-S402M,JAPAN,PETROL,1500.0,HAMBANTOTA,BOUGHT FROM AUCTION,1,ABF-S402M,Unknown
LORRY TRAILER/BOWSER,TANTRI,TFB-40,SRI LANKA,NOT STATED,0.0,JAFFNA,LOCALLY BUILT,1,TFB-40,Unknown
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRAILER BOWSER,SRI LANKA,NOT STATED,0.0,KURUNEGALA,LOCALLY BUILT,1,,TRAILER BOWSER
COMMERCIAL,TOYOTA,HIACE GDH301R-GDFDY,JAPAN,DIESEL,2755.0,BADULLA,BRAND NEW,1,,HIACE GDH301R-GDFDY
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,ANURADHAPURA,BRAND NEW,2,,45DI
PRIMER MOVER,LANKA ASHOK LEYLAND,U4019,INDIA,DIESEL,5759.0,GAMPAHA,BRAND NEW,3,,U4019
COMMERCIAL,LANKA ASHOK LEYLAND,VIKING,INDIA,DIESEL,6014.0,MATARA,BRAND NEW,7,,VIKING
MOTOR CYCLE,LUYUAN,MNK3,CHINA,ELECTRIC,1.5,COLOMBO,BRAND NEW,2,,MNK3
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,205,,T5
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,MATARA,BRAND NEW,60,,T5
MOTOR CYCLE,SOLID,LEO,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,3,,LEO
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,7,,T 9
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,COLOMBO,BRAND NEW,15,,TK 10
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,2,,T 9
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,KALUTARA,BRAND NEW,3,,TK 10
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,2,,T 9
COMMERCIAL,LANKA ASHOK LEYLAND,VIKING,INDIA,DIESEL,6014.0,KURUNEGALA,BRAND NEW,4,,VIKING
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,MULLATIVU,BRAND NEW,7,,T5
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,AMPARA,BRAND NEW,4,,45DI
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,POLONNARUWA,BRAND NEW,2,,GN12DI
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,GAMPAHA,BRAND NEW,10,,ZS
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,BADULLA,BRAND NEW,1,,XGW
MOTOR CYCLE,SOLID,LEO,CHINA,ELECTRIC,1.2,BADULLA,BRAND NEW,1,,LEO
LAND VEHICLE (SMALL),LAND FORCE,RK125,THAILAND,DIESEL,624.0,RATNAPURA,BRAND NEW,1,,RK125
MOTOR CYCLE,OPAI,OPY-EM-005,CHINA,ELECTRIC,2.4,PUTTALAM,BRAND NEW,1,OPY-EM-005,Unknown
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,JAFFNA,BRAND NEW,2,,450X
MOTOR CYCLE,SUPER SOCO,TS STREET HUNTER,CHINA,ELECTRIC,2.5,GALLE,BRAND NEW,2,,TS STREET HUNTER
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,PUTTALAM,BRAND NEW,2,,T 9
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,TRINCOMALEE,BRAND NEW,1,,RUIBIN
MOTOR CYCLE,LUYUAN ALFA,M-MKK-Z30LJ-12-C,CHINA,ELECTRIC,1.8,KEGALLE,BRAND NEW,1,,M-MKK-Z30LJ-12-C
MOTOR CYCLE,QUANLE,Q1,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,1,,Q1
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,ANURADHAPURA,BRAND NEW,1,,TVS XL 100
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,12,,PCX 160
MOTOR CYCLE,HONDA,ADV 160,JAPAN,PETROL,157.0,GAMPAHA,RECONDITIONED,4,,ADV 160
SPECIAL PURPOSE VEHICLE,KOBELCO,RK70M-2,JAPAN,DIESEL,3850.0,COLOMBO,RECONDITIONED,1,RK70M-2,Unknown
MOTOR CYCLE,HONDA,PCX 160,VIETNAM,PETROL,157.0,PUTTALAM,RECONDITIONED,4,,PCX 160
DUAL PURPOSE (COMMERCIAL),SUZUKI,HBD-DA17V EVERY,JAPAN,PETROL,650.0,GAMPAHA,RECONDITIONED,2,HBD-DA17V,EVERY
MOTOR CYCLE,HONDA,FORZA,THAILAND,PETROL,249.0,BATTICALOA,RECONDITIONED,1,,FORZA
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,125.0,KANDY,RECONDITIONED,1,,PCX
SPECIAL PURPOSE VEHICLE,DOOSAN,D100,SOUTH KOREA,DIESEL,8000.0,GAMPAHA,RECONDITIONED,1,,D100
LAND VEHICLE (SMALL),KUBOTA,K750,JAPAN,DIESEL,401.0,MATALE,RECONDITIONED,1,,K750
SPECIAL PURPOSE VEHICLE,J.C.B,3CX,UNITED KINGDOM,DIESEL,4400.0,RATNAPURA,RECONDITIONED,1,,3CX
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,125.0,PUTTALAM,RECONDITIONED,3,,PCX
MOTOR CYCLE,HONDA,PCX,VIETNAM,PETROL,157.0,KALUTARA,RECONDITIONED,1,,PCX
MOTOR CYCLE,HONDA,ADV 160,JAPAN,PETROL,157.0,GALLE,RECONDITIONED,1,,ADV 160
MOTOR CYCLE,HONDA,PCX,VIETNAM,PETROL,157.0,KURUNEGALA,RECONDITIONED,1,,PCX
MOTOR CYCLE,HONDA,PCX,VIETNAM,PETROL,124.0,KURUNEGALA,RECONDITIONED,2,,PCX
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,125.0,GAMPAHA,RECONDITIONED,1,,PCX
MOTOR LORRY (COMMERCIAL),MITSUBISHI,BDG-FP50JX-KAI,JAPAN,DIESEL,12880.0,GAMPAHA,RECONDITIONED,1,BDG-FP50JX-KAI,Unknown
SPECIAL PURPOSE VEHICLE,TCM,L13 WHEEL LOADER,JAPAN,DIESEL,4300.0,TRINCOMALEE,RECONDITIONED,1,,L13 WHEEL LOADER
CAR,TOYOTA,RAV4-6BA-MXAA54,JAPAN,PETROL,1986.0,COLOMBO,RECONDITIONED,1,RAV4-6BA-MXAA54,Unknown
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,AMPARA,BRAND NEW-L/MANUFACT,1,,LEADER
MOTOR CYCLE,SUZUKI,BURGMAN,INDIA,PETROL,125.0,KALUTARA,BOUGHT FROM AUCTION,5,,BURGMAN
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,KURUNEGALA,LOCALLY BUILT,7,,LOW BED TRAILER
TRACTOR TRAILER/BOWSER,SACHINTHA,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,BATTICALOA,LOCALLY BUILT,1,,TRACTOR TRAILER
CAR,TOYOTA,LAND CRUISER,JAPAN,DIESEL,4164.0,COLOMBO,BOUGHT FROM AUCTION,1,,LAND CRUISER
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,HAMBANTOTA,BOUGHT FROM AUCTION,1,,45DI
LORRY TRAILER/BOWSER,DUTCH LANKA TRAILER,DLST-40/40T,SRI LANKA,NOT STATED,0.0,GAMPAHA,LOCALLY BUILT,4,DLST-40,/40T
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,GALLE,BRAND NEW,4,,450X
MOTOR CYCLE,REVOLT,RV 400,INDIA,ELECTRIC,3.0,RATNAPURA,BRAND NEW,3,,RV 400
LAND VEHICLE,SONALIKA,DI-50RX-2WD,INDIA,DIESEL,2893.0,ANURADHAPURA,BRAND NEW,1,DI-50RX-2WD,Unknown
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,HAMBANTOTA,BRAND NEW,1,,450X
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,ANURADHAPURA,BRAND NEW,4,,ZS
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,3,,G18
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,GALLE,BRAND NEW,2,,IQUBE
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,BATTICALOA,BRAND NEW,1,,T 9
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW,3,ELO-07,Unknown
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,1,,EZEEGO
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,RATNAPURA,BRAND NEW,4,,XGW
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,VAVUNIYA,BRAND NEW,1,,GN12DI
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,ANURADHAPURA,BRAND NEW,2,MKK-Z23E-12-C,Unknown
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,2,,CITI
MOTOR CYCLE,OPAI,OPY-EM-005,CHINA,ELECTRIC,2.4,BADULLA,BRAND NEW,1,OPY-EM-005,Unknown
MOTOR CYCLE,OPAI,OPY-EM-005,CHINA,ELECTRIC,2.4,MONERAGALA,BRAND NEW,3,OPY-EM-005,Unknown
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,4,,T 9
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,GALLE,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,3,,T 9
CAR,TOYOTA,RAV4,JAPAN,PETROL/ELE,2487.0,COLOMBO,BRAND NEW,1,,RAV4
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,KALUTARA,BRAND NEW,2,,IQUBE
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,3,,CITI
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,KANDY,BRAND NEW,2,ELO-07,Unknown
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,MATARA,BRAND NEW,1,,ZS
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,2,,T 9
MOTOR CYCLE,ORINGA,SC125-1,CHINA,PETROL,124.0,MATALE,BRAND NEW,1,SC125-1,Unknown
MOTOR CYCLE,RIKODA,CHINA,CHINA,ELECTRIC,0.8,JAFFNA,BRAND NEW,1,,CHINA
MOTOR CYCLE,HONDA,ADV 160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,10,,ADV 160
MOTOR CYCLE,YAMAHA,FZ-S,INDIA,PETROL,149.0,AMPARA,RECONDITIONED,1,FZ-S,Unknown
MOTOR CYCLE,HONDA,PCX 125,JAPAN,PETROL,124.0,PUTTALAM,RECONDITIONED,18,,PCX 125
MOTOR CYCLE,YAMAHA,VINO,JAPAN,PETROL,49.0,PUTTALAM,RECONDITIONED,1,,VINO
MOTOR CYCLE,HONDA,PCX 160,VIETNAM,PETROL,157.0,GAMPAHA,RECONDITIONED,5,,PCX 160
MOTOR LORRY (COMMERCIAL),MITSUBISHI,TKG-FEA50 CANTER,JAPAN,DIESEL,2990.0,PUTTALAM,RECONDITIONED,1,TKG-FEA50,CANTER
MOTOR CYCLE,HONDA,8BK-KF47,JAPAN,PETROL,157.0,KANDY,RECONDITIONED,1,8BK-KF47,Unknown
MOTOR CYCLE,HONDA,8BK-KF47,JAPAN,PETROL,157.0,KURUNEGALA,RECONDITIONED,1,8BK-KF47,Unknown
DUAL PURPOSE (COMMERCIAL),SUZUKI,HBD-DA17V EVERY,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,HBD-DA17V,EVERY
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,KANDY,RECONDITIONED,2,,PCX 125
SPECIAL PURPOSE VEHICLE,KOMATSU,WA100-1 WHEEL LOADER,JAPAN,DIESEL,4800.0,BATTICALOA,RECONDITIONED,1,WA100-1,WHEEL LOADER
SPECIAL PURPOSE VEHICLE,TOYOTA,KC-BU102ATYMMS3,JAPAN,DIESEL,4104.0,MATARA,RECONDITIONED,1,KC-BU102ATYMMS3,Unknown
MOTOR CYCLE,ROYAL ENFIELD,METEOR,INDIA,PETROL,349.34,ANURADHAPURA,RECONDITIONED,1,,METEOR
MOTOR LORRY (COMMERCIAL),ISUZU,NKR71L-ELF,JAPAN,DIESEL,4570.0,KURUNEGALA,RECONDITIONED,2,,NKR71L-ELF
MOTOR CYCLE,HONDA,PCX 125,JAPAN,PETROL,124.0,GALLE,RECONDITIONED,1,,PCX 125
MOTOR LORRY (COMMERCIAL),ISUZU,PDG-FRR34S2,JAPAN,DIESEL,7990.0,NUWARA-ELIYA,RECONDITIONED,1,PDG-FRR34S2,Unknown
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW-L/MANUFACT,3,,LEADER R 100
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,COLOMBO,BRAND NEW-L/MANUFACT,1,,CT 100 ES
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,PUTTALAM,LOCALLY BUILT,1,,LOW BED TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,BATTICALOA,LOCALLY BUILT,25,,TRACTOR TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,JAFFNA,LOCALLY BUILT,1,,LOW BED TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,GALLE,LOCALLY BUILT,2,,TRACTOR TRAILER
MOTOR TRICYCLE VAN,PIAGGIO,APE XTRA LD,INDIA,DIESEL,435.0,KANDY,BOUGHT FROM AUCTION,1,,APE XTRA LD
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,BADULLA,LOCALLY BUILT,1,,TRACTOR TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRAILER BOWSER,SRI LANKA,NOT STATED,0.0,MONERAGALA,LOCALLY BUILT,1,,TRAILER BOWSER
CAR,DFSK,580 DXK6470AS4H,SRI LANKA,PETROL,1498.0,COLOMBO,LOCALLY BUILT,1,,580 DXK6470AS4H
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,GAMPAHA,BRAND NEW,15,,IQUBE
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,12,,G18
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,7,,ZL
COMMERCIAL,LANKA ASHOK LEYLAND,VIKING,INDIA,DIESEL,6014.0,PUTTALAM,BRAND NEW,2,,VIKING
LAND VEHICLE,KARTAR,GLOBETRAC 4736 2WD,INDIA,DIESEL,3117.0,KURUNEGALA,BRAND NEW,1,,GLOBETRAC 4736 2WD
LAND VEHICLE,JOHN DEERE,5050D,INDIA,DIESEL,2940.0,HAMBANTOTA,BRAND NEW,1,,5050D
MOTOR CYCLE,LUYUAN,MS70 Z23E,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,11,,MS70 Z23E
LAND VEHICLE,KUBOTA,L3408,JAPAN,DIESEL,1647.0,ANURADHAPURA,BRAND NEW,2,,L3408
MOTOR CYCLE,LUYUAN,MYY-Z35J,CHINA,ELECTRIC,2.0,GALLE,BRAND NEW,2,MYY-Z35J,Unknown
MOTOR CYCLE,NWOW,WSP,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,1,,WSP
LAND VEHICLE,NEW HOLLAND,4710,INDIA,DIESEL,2700.0,MONERAGALA,BRAND NEW,1,,4710
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,KURUNEGALA,BRAND NEW,3,,GN12DI
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,16,,CITI
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,15,,ZL
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,PUTTALAM,BRAND NEW,3,,E8S PRO
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,PUTTALAM,BRAND NEW,1,,ZS
MOTOR CYCLE,HONDA,PCX 125,JAPAN,PETROL,124.0,KURUNEGALA,RECONDITIONED,4,,PCX 125
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,KANDY,RECONDITIONED,10,,PCX 160
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,157.0,TRINCOMALEE,RECONDITIONED,1,,PCX
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,COLOMBO,RECONDITIONED,1,3BA-TRJ150W,Unknown
MOTOR CYCLE,HONDA,8BK-KF47,JAPAN,PETROL,157.0,MATALE,RECONDITIONED,1,8BK-KF47,Unknown
MOTOR CYCLE,SUZUKI,GN 125,JAPAN,PETROL,125.0,GAMPAHA,RECONDITIONED,1,,GN 125
CAR,TOYOTA,6BA-MXAA54 RAV 4,JAPAN,PETROL,1980.0,COLOMBO,RECONDITIONED,1,6BA-MXAA54,RAV 4
CAR,B.M.W.,I7 EDRIVE 50,GERMANY,ELECTRIC,335.0,COLOMBO,RECONDITIONED,1,,I7 EDRIVE 50
CAR,NETA,NETA V- II,THAILAND,ELECTRIC,70.0,HAMBANTOTA,RECONDITIONED,1,,NETA V- II
MOTOR CYCLE,HONDA,PCX,VIETNAM,PETROL,124.0,GAMPAHA,RECONDITIONED,1,,PCX
MOTOR CYCLE,YAMAHA,FZ-S,INDIA,PETROL,149.0,BATTICALOA,RECONDITIONED,1,FZ-S,Unknown
CAR,TESLA,MODEL-Y,CHINA,ELECTRIC,194.0,COLOMBO,RECONDITIONED,1,MODEL-Y,Unknown
MOTOR LORRY (COMMERCIAL),MITSUBISHI,SKG-FEA50 CANTER,JAPAN,DIESEL,2990.0,NUWARA-ELIYA,RECONDITIONED,1,SKG-FEA50,CANTER
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,AMPARA,BRAND NEW-L/MANUFACT,1,,NTORQ 125
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW-L/MANUFACT,2,,LEADER R 100
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,RATNAPURA,BRAND NEW-L/MANUFACT,3,,LEADER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,POLONNARUWA,LOCALLY BUILT,15,,TRACTOR TRAILER
MOTOR TRICYCLE VAN,PIAGGIO,APE XTRA LD,INDIA,DIESEL,435.0,COLOMBO,BOUGHT FROM AUCTION,3,,APE XTRA LD
CAR,MERCEDES BENZ,250,GERMANY,PETROL,2778.0,COLOMBO,BOUGHT FROM AUCTION,1,,250
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,KANDY,LOCALLY BUILT,1,,TRACTOR TRAILER
LAND VEHICLE,SOLIS,5020,INDIA,DIESEL,3067.0,POLONNARUWA,BRAND NEW,1,,5020
MOTOR CYCLE,CEYGRA,CG48C,CHINA,PETROL,48.0,RATNAPURA,BRAND NEW,1,,CG48C
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,HAMBANTOTA,BRAND NEW,12,,ZS
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,GALLE,BRAND NEW,61,,T5
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,PUTTALAM,BRAND NEW,56,,T5
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,TRINCOMALEE,BRAND NEW,4,,G18
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,ANURADHAPURA,BRAND NEW,4,,IQUBE
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,4,,EPOC H
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,JAFFNA,BRAND NEW,2,ELO-07,Unknown
LAND VEHICLE,KUBOTA,L 4508,JAPAN,DIESEL,2197.0,TRINCOMALEE,BRAND NEW,2,,L 4508
MOTOR CYCLE,LUYUAN,M-MHH-Z30LJ,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,6,,M-MHH-Z30LJ
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,JAFFNA,BRAND NEW,7,,IQUBE
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,BATTICALOA,BRAND NEW,2,,T5
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,4,,CITI
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,5,,G18
LAND VEHICLE (SMALL),NEW LION,RK 125,THAILAND,DIESEL,624.0,KALUTARA,BRAND NEW,1,,RK 125
MOTOR CYCLE,OPAI,OPY-EM-005,CHINA,ELECTRIC,2.4,KALUTARA,BRAND NEW,1,OPY-EM-005,Unknown
MOTOR CYCLE,SUPER SOCO,TS STREET HUNTER,CHINA,ELECTRIC,2.5,MATARA,BRAND NEW,2,,TS STREET HUNTER
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,1,,XGW
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,MONERAGALA,BRAND NEW,1,ELO-07,Unknown
MOTOR CYCLE,DYNAMIC,SL,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,2,,SL
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,7,,G18
MOTOR CYCLE,DASTOL,DW-28,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,1,DW-28,Unknown
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,1,,XGW
MOTOR CYCLE,LUYUAN ALFA,M-MKK-Z30LJ-12-C,CHINA,ELECTRIC,1.8,COLOMBO,BRAND NEW,2,,M-MKK-Z30LJ-12-C
MOTOR CYCLE,DAYWANG(DW)SL,E-MOTOR CYCLE,CHINA,ELECTRIC,0.8,AMPARA,BRAND NEW,1,,E-MOTOR CYCLE
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,1,,EPOC H
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,KEGALLE,BRAND NEW,1,,IQUBE
CAR,AUDI,E-TRON 50 QUATTRO,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E-TRON 50 QUATTRO
LAND VEHICLE,KIOTI,DS4510,SOUTH KOREA,DIESEL,2197.0,HAMBANTOTA,BRAND NEW,2,,DS4510
MOTOR CYCLE,SOLID,V8,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,2,,V8
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MANNAR,BRAND NEW,1,,45DI
LAND VEHICLE (SMALL),KUBOTA,SP 155,THAILAND,DIESEL,770.0,HAMBANTOTA,BRAND NEW,1,,SP 155
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,PUTTALAM,BRAND NEW,1,,45DI
MOTOR CYCLE,LUYUAN,S90 PLUS,CHINA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW,1,,S90 PLUS
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,BATTICALOA,BRAND NEW,1,,YUVO TECH PLUS 575DI
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,65,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MATARA,BRAND NEW-L/ASSEMBLE,10,,TVS XL 100
